porosity,permeability,pressure_initial,depth,temperature,swi,sgi,completion_type,Np
12.49080237694725,193.28159955023347,3523.411367471812,10036.217965253389,207.19958782835928,0.21809065608323264,0.1296513908155644,0,12912.627427175823
24.01428612819832,546.4819379045746,3493.957598144,10780.088383148235,230.54323292999862,0.24203069781250644,0.034477272421033246,0,35561.29346091346
19.6398788362281,874.2163775176442,4812.509161042073,7502.807392754994,226.01609297901592,0.3563642179606541,0.174478912670963,0,56403.209827798
16.973169683940732,734.9026375454656,3499.0923996990123,9749.244597641993,165.38999046937738,0.20200131581796765,0.12262324781384831,0,35239.69310723789
8.12037280884873,808.4955363828352,3543.899452257262,9430.475898862493,164.9249469741474,0.36089490544365144,0.03144077671139085,0,6107.987749200149
8.119890406724053,662.1955330436102,4518.796524835927,10996.982260729626,176.81743677449134,0.12644032929300747,0.19246761149624136,0,16921.55346416534
6.16167224336399,695.3537988726739,3899.47968490108,11436.522362887563,186.10747263410371,0.3330395311625892,0.10367309266706413,0,14505.178900260507
22.323522915498703,850.7036950496661,4553.421113910363,6072.94062886432,190.84555814084825,0.3542642899164209,0.014579690374331001,0,56671.77003240596
17.022300234864176,257.1713287705941,3130.7323151287706,10044.119514352757,217.9697216833345,0.15454529585120164,0.12536658088301345,0,17492.111448938194
19.16145155592091,494.53071400670905,3975.1423873467684,6311.014794718374,155.66804321658353,0.22910395971166014,0.05063978140256205,1,45573.721702744726
5.411689885916049,228.99734740140622,3067.2272003665653,9293.151990464135,153.46727042260665,0.14964993239909669,0.1607386903754605,0,-1601.2437745169877
24.398197043239886,987.7913279166805,3125.306406910709,7725.79637426207,189.1910562943909,0.31198123869826533,0.16356441471323813,0,47841.87700105729
21.648852816008436,944.6187462897472,4812.874906688822,7840.659597132847,219.71636921379803,0.26060433041849707,0.19578947117093237,0,73288.0302998276
9.246782213565524,49.03254325482084,3278.4907422351903,8117.7510207141395,169.34353429564825,0.29059700401249633,0.10037390620490075,0,-10515.731390006813
8.636499344142013,708.5194207905316,4064.8413645504343,9727.75469429766,214.1504481256252,0.15894609008686336,0.09099137594554743,0,29286.98103617865
8.668090197068675,925.9958342415092,3822.191205201413,8004.299794012615,175.98281379402994,0.16352375861572588,0.15069512108929614,0,27871.204805083617
11.084844859190754,188.7695916760602,3694.6866525176856,10396.194303541683,238.60861088135164,0.11244919765297191,0.026494131268385315,1,16427.741040311772
15.495128632644757,572.2657782471032,4799.666691374545,8427.164313443218,239.56899442666165,0.19662026055871895,0.10938310275862484,1,43385.02882804684
13.638900372842315,916.3334146121614,3043.646793550979,6410.119201859752,179.72872042813265,0.2679233984001025,0.1092495200261702,1,47993.83022622777
10.824582803960839,43.60651879994085,4327.579372351178,10702.559054904643,172.99937539632404,0.3573804741991987,0.017894624562077445,0,12470.182641616793
17.237057894447588,700.4460645743716,4926.788868427101,7714.549947556236,191.13039720662312,0.30007823423760427,0.08359681710138273,0,35029.910457113
7.789877213040837,304.3755172988253,4120.336366923684,8596.601277595575,174.05315851801487,0.23061889701992544,0.17065695971344041,0,11373.48913656695
10.842892970704362,925.1522334227651,4873.644924066184,10112.663299331409,217.23838432917034,0.3859360343182414,0.17123072439893205,1,45037.123953320675
12.327236865873834,971.347662713714,3104.5157585720476,7994.736942892272,232.60646845482856,0.3157735601727496,0.0198475329839362,0,17712.972449375717
14.12139968434072,944.8238242222995,3837.586638148323,6339.513936880294,217.3092130911217,0.37904956085876507,0.018144176549566172,0,34258.31318840086
20.703519227860273,479.47207449088916,3520.3155819241024,8243.526282076882,232.43504472493495,0.25827639198164976,0.052539095400387065,1,43047.67538194391
8.993475643167194,863.4222244794203,4461.641929961459,11666.69149616582,189.69921622074742,0.1776712824379419,0.1749532125107987,1,39729.22030211583
15.284688768272233,846.1039045497197,4962.594180994493,9850.406383791349,165.63169707088608,0.1158480059094166,0.02578051701469979,0,62573.06585262355
16.848291377240848,325.9094685108231,3513.0601248884955,10028.874892003241,223.79509473975924,0.31782545544515517,0.14399936052548926,0,4825.51772295238
5.929008254399955,830.6263194091706,4308.3492029481495,9793.69292182584,186.0474505141554,0.13639089940166024,0.020233123922620645,0,10850.032228600934
17.150897038028766,46.63755836833769,3396.19526551948,7193.952833756621,217.12708252291327,0.19083253848159015,0.12462757074956508,0,2881.118670848037
8.41048247374583,600.3071796972325,4130.660509143219,8510.00318461368,177.06439419817656,0.25974127236516925,0.07121345982382897,1,23284.270321573225
6.30103185970559,237.70874891482603,3927.8649733766724,10505.63879017991,158.12296348066727,0.2693249763339243,0.1577827925931734,0,715.8376708400474
23.977710745066666,129.36121691950603,4944.010659263075,6608.237385318955,249.25817954877635,0.2801749590961409,0.046738089765072724,0,15086.677963642744
24.312640661491187,86.18366961291706,4217.0545453929335,7667.116656538274,165.62015079305993,0.1498765991049102,0.12784036587799197,1,13922.282776485885
21.16794696232922,699.3258881193584,3699.0127441736377,7657.914650795122,248.8420993963481,0.21392122144649464,0.04713650691517699,0,47334.459573255066
11.092275383467413,346.4762141303855,3228.191569775867,8592.113565567037,247.7279932566447,0.28515826813509004,0.14273205662243077,0,8253.08524177709
6.953442280127677,727.5191038134739,3302.493657469869,11882.21244565311,229.38181039080396,0.3909456593901355,0.17473560691214976,1,18275.6780190516
18.684660530243136,74.70277739095295,3450.6338599024702,6405.015280102932,215.94229620819976,0.3182893413099066,0.025360359825352008,1,2696.8159464003993
13.803049874792027,322.1374344523042,3501.933322680596,9112.20596628357,207.78070502510846,0.37678112712818734,0.1733191377191007,0,19973.40480751723
7.4407646968955765,544.0963794515839,4701.232115682275,7076.188092073263,236.61015453778347,0.32866361749425316,0.1187150508828596,1,15103.4944747894
14.903538202225404,792.8159331905739,4122.44557656505,11824.059272458464,178.9439521619488,0.2775150906677202,0.025422098173404795,1,63314.67153611812
5.687770422304368,325.5649779027492,4046.781822748733,6679.821028364785,196.76812124848772,0.15760701074090339,0.08550837107194241,0,6486.981625352872
23.186408041575643,629.632462672639,3229.537743738435,8421.606014169547,211.9389969366502,0.3000056955677539,0.03217205869701958,1,42627.17777679618
10.175599632000338,887.1179707538253,4720.27938669887,10427.309909007638,191.1190475869491,0.28701386978797216,0.1400695777733139,0,37220.56496668212
18.25044568707964,619.7045563004815,4445.628606416967,10227.326568164672,192.7486454090268,0.28074075113718,0.15177362688358995,0,36793.53499047403
11.23422152178822,240.62988000609744,3135.3367238000033,8536.371821363593,183.02846675020845,0.24693576039647225,0.02115930405455979,0,10638.38397981204
15.401360423556216,34.15677374097264,4415.670194459537,8079.14500771631,206.4231816684536,0.2585969811967827,0.10122797053892887,0,7841.492762138866
15.934205586865593,871.3978851619206,4087.076434685292,8385.674271317224,235.0574528015116,0.20033275813543122,0.16292501120518343,1,69760.48178687686
8.697089110510541,31.056716741883267,3163.4506914935564,7585.657578951836,170.1528378006313,0.255793807792691,0.1872326083101993,0,-2325.3115674679175
24.391692555291172,875.9546559573574,3916.6012830573127,7231.997632240798,243.44330387534416,0.15926677170354347,0.102703573348354,0,75232.94636571161
20.50265646722229,533.6477626869398,3969.392574260094,8898.23818535334,218.90876537482296,0.3415523192081131,0.19005584472228143,0,28600.09785659447
23.789978831283783,939.6770215277672,3331.5490803265516,7611.202536405644,232.327321268003,0.15573308640961236,0.10713779409120597,0,66307.27876094582
22.896547008552975,800.7954034159287,4891.396294000565,7724.769989383501,205.61906926300117,0.12548988696683994,0.0788380989199816,1,106878.25282126399
16.957999576221702,997.954769428004,4699.950742961324,9940.536380847343,227.95167014240633,0.23087380790714723,0.1696406257105791,1,93997.91732714737
23.437484700462335,357.20469729719304,4338.0446746582165,11811.223990199353,151.62003973394673,0.2974922318518186,0.09859654209161782,1,35077.609364014985
6.76985004103839,769.5164060418156,3924.5911220012144,9621.82320335625,231.83804247795354,0.23131504748006243,0.09438050211290461,0,23982.46526775523
8.919657248382904,407.91160447314974,3823.531083169017,6461.876802389797,154.01388590853665,0.1830262395853926,0.09806249788196567,1,20163.62446767479
5.904545778210761,485.0768641008698,4301.946934301908,6453.501683124402,238.99133763628623,0.26745135516713225,0.16935700037394907,1,14738.389872576965
11.506606615265287,631.2304085861864,4090.863738813811,11708.539325073396,249.19627472386435,0.20410070062366,0.16638830833761042,0,26080.306727531053
